GpsNumber,GpsDescription,GPSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48536496781,coyo07,2/23/2022 15:09,2022,2,23,15,9,4.15,,,,34.27281667,-118.6214,GPRS,Herbaceous with Sparse Tree/Shrub,2/24/2022,-139.9824196,238.8811492,-67.1217689,0.238881149,3660,5
48536496781,coyo07,2/23/2022 16:09,2022,2,23,16,9,4.16,,,,34.27105,-118.6199167,GPRS,Herbaceous with Sparse Tree/Shrub,2/24/2022,-84.41984666,537.8081497,55.56257294,0.528991623,3600,5
48536496781,coyo07,2/23/2022 17:10,2022,2,23,17,10,4.16,,,,34.27161667,-118.6141167,GPRS,Herbaceous with Sparse Tree/Shrub,2/24/2022,-136.5481577,44.68952477,-52.12831104,0.05362743,3660,5
48536496781,coyo07,2/23/2022 18:00,2022,2,23,18,0,4.17,,,,34.2713,-118.6138167,GPRS,Herbaceous with Sparse Tree/Shrub,2/24/2022,-146.3099189,0.126783335,-9.761761243,0.024022106,3000,5
48536496781,coyo07,2/23/2022 18:00,2022,2,23,18,0,4.16,8,17.84210526,13,34.271299,-118.613816,GSM,Herbaceous with Sparse Tree/Shrub,2/24/2022,-61.79645827,381.8114019,84.51346068,0.333540657,19,5
48536496781,coyo07,2/23/2022 19:09,2022,2,23,19,9,4.16,,,,34.27316667,-118.6103333,GPRS,Cropland,2/25/2022,177.510447,42.54983146,-120.6930947,0.042549831,4121,5
48536496781,coyo07,2/23/2022 20:09,2022,2,23,20,9,4.16,,,,34.27278333,-118.61035,GPRS,Cropland,2/25/2022,-86.18592516,23.09621932,96.30362781,0.022717593,3600,5
48536496781,coyo07,2/23/2022 21:10,2022,2,23,21,10,4.16,,,,34.2728,-118.6101,GPRS,Cropland,2/25/2022,167.4711924,16.91987397,-106.3428824,0.016919874,3660,5
48536496781,coyo07,2/23/2022 22:10,2022,2,23,22,10,4.17,,,,34.27265,-118.6101333,GPRS,Cropland,2/25/2022,36.86989763,8.711432771,-130.6012948,0.008568622,3600,5
48536496781,coyo07,2/23/2022 23:11,2022,2,23,23,11,4.17,,,,34.27271667,-118.6101833,GPRS,Cropland,2/25/2022,33.71957111,18.93785772,-3.150326523,0.022725429,3660,5
48536496781,coyo07,2/24/2022 0:01,2022,2,24,0,1,4.16,6,0.503333333,22,34.272866,-118.610283,GSM,Cropland,2/25/2022,-134.4093434,2.326455007,-168.1289145,0.002326455,3000,5
48536496781,coyo07,2/24/2022 1:01,2022,2,24,1,1,4.16,,,,34.27285,-118.6102667,GPRS,Cropland,2/25/2022,-45,7.208524778,89.40934338,0.007208525,3600,5
48536496781,coyo07,2/24/2022 2:01,2022,2,24,2,1,4.16,,,,34.2729,-118.6102167,GPRS,Cropland,2/25/2022,-161.5650508,11.50961466,-116.5650508,0.011320932,3600,5
48536496781,coyo07,2/24/2022 3:02,2022,2,24,3,2,4.16,,,,34.2728,-118.6101833,GPRS,Cropland,2/25/2022,85.60129464,20.03795817,-112.8336545,0.020037958,3660,5
48536496781,coyo07,2/24/2022 4:02,2022,2,24,4,2,4.16,,,,34.27281667,-118.6104,GPRS,Cropland,2/25/2022,-60.94539591,16.6209636,-146.5466906,0.016620964,3600,5
48536496781,coyo07,2/24/2022 5:02,2022,2,24,5,2,4.16,,,,34.2729,-118.61025,GPRS,Cropland,2/25/2022,132.8141992,156.3926815,-166.2404049,0.161785533,3600,5
48536496781,coyo07,2/24/2022 6:00,2022,2,24,6,0,4.16,,,,34.27185,-118.6113833,GPRS,Cropland,2/25/2022,-161.5650688,0.115096218,65.62073203,0.027623092,3480,5
48536496781,coyo07,2/24/2022 6:00,2022,2,24,6,0,4.16,6,100.6666667,6,34.271849,-118.611383,GSM,Cropland,2/25/2022,-135.4266439,155.1046689,26.13842486,0.155753642,15,5
48536496781,coyo07,2/24/2022 7:00,2022,2,24,7,0,4.15,,,,34.27076667,-118.6103167,GPRS,Herbaceous with Sparse Tree/Shrub,2/25/2022,98.06693173,197.745776,-126.5064244,0.194504042,3585,5
48536496781,coyo07,2/24/2022 8:01,2022,2,24,8,1,4.16,,,,34.27046667,-118.6124333,GPRS,Herbaceous with Sparse Tree/Shrub,2/25/2022,-73.21735586,205.7557247,-171.2842876,0.205755725,3660,5
48536496781,coyo07,2/24/2022 9:01,2022,2,24,9,1,4.15,,,,34.2711,-118.6103333,GPRS,Cropland,2/25/2022,55.159056,204.3009317,128.3764119,0.204300932,3600,5
48536496781,coyo07,2/24/2022 10:01,2022,2,24,10,1,4.15,,,,34.27228333,-118.6120333,GPRS,Cropland,2/25/2022,176.8201698,33.31356805,121.6611138,0.032767444,3600,5
48536496781,coyo07,2/24/2022 11:02,2022,2,24,11,2,4.15,,,,34.27198333,-118.61205,GPRS,Cropland,2/25/2022,-45.00000051,2.402851661,138.1798297,0.002485709,3660,5
48536496781,coyo07,2/24/2022 12:00,2022,2,24,12,0,4.16,,,,34.272,-118.6120333,GPRS,Cropland,2/25/2022,-161.565068,0.115096206,-116.5650675,0.017264431,3480,5
48536496781,coyo07,2/24/2022 12:00,2022,2,24,12,0,4.16,6,62.91666667,0,34.271999,-118.612033,GSM,Cropland,2/25/2022,-62.63446098,7.198579835,98.93060705,0.007246892,24,5
48536496781,coyo07,2/24/2022 13:00,2022,2,24,13,0,4.16,,,,34.27203333,-118.6119667,GPRS,Cropland,2/25/2022,73.85566121,61.76704147,136.4901222,0.061767041,3576,5
48536496781,coyo07,2/24/2022 14:00,2022,2,24,14,0,4.16,,,,34.27221667,-118.6126,GPRS,Herbaceous with Sparse Tree/Shrub,2/25/2022,32.47119237,23.00016601,-41.38446884,0.022623114,3600,5
48536496781,coyo07,2/24/2022 15:01,2022,2,24,15,1,4.15,,,,34.2724,-118.6127167,GPRS,Herbaceous with Sparse Tree/Shrub,2/25/2022,-127.3039483,131.2432714,-159.7751406,0.129091742,3660,5
48536496781,coyo07,2/24/2022 16:02,2022,2,24,16,2,4.16,,,,34.2716,-118.6116667,GPRS,Cropland,2/25/2022,165.67728,88.82356351,-67.0187717,0.088823564,3660,5
48536496781,coyo07,2/24/2022 17:02,2022,2,24,17,2,4.15,,,,34.27081667,-118.6118667,GPRS,Herbaceous with Sparse Tree/Shrub,2/25/2022,91.38035407,254.891322,-74.29692595,0.263680678,3600,5
48536496781,coyo07,2/24/2022 18:00,2022,2,24,18,0,4.17,,,,34.27075,-118.6146333,GPRS,Herbaceous with Sparse Tree/Shrub,2/25/2022,-161.565068,0.115096306,107.0545779,0.021807721,3480,5
48536496781,coyo07,2/24/2022 18:00,2022,2,24,18,0,4.16,6,79.47368421,19,34.270749,-118.614633,GSM,Herbaceous with Sparse Tree/Shrub,2/25/2022,-37.47660868,122.8558581,124.0884594,0.107323729,19,5
48536496781,coyo07,2/24/2022 19:09,2022,2,24,19,9,4.16,,,,34.27168333,-118.6139167,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,171.2538378,48.45896846,-151.2695535,0.048458968,4121,5
48536496781,coyo07,2/24/2022 20:09,2022,2,24,20,9,4.16,,,,34.27125,-118.6139833,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,58.73626833,53.24175428,-112.5175695,0.052368939,3600,5
48536496781,coyo07,2/24/2022 21:10,2022,2,24,21,10,4.16,,,,34.27153333,-118.61445,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,-72.25532838,41.12256163,-130.9915967,0.040448421,3660,5
48536496781,coyo07,2/24/2022 22:11,2022,2,24,22,11,4.16,,,,34.27166667,-118.6140333,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,165.5792269,66.16558655,-122.1654447,0.066165587,3660,5
48536496781,coyo07,2/24/2022 23:11,2022,2,24,23,11,4.16,,,,34.27108333,-118.6141833,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,9.462322208,67.19045396,-156.1169047,0.082274025,3600,5
48536496781,coyo07,2/25/2022 0:00,2022,2,25,0,0,4.17,,,,34.27168333,-118.6142833,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,-165.9637695,0.151054934,-175.4260917,0.010875955,2940,5
48536496781,coyo07,2/25/2022 0:00,2022,2,25,0,0,4.16,12,39.56,14,34.271682,-118.614283,GSM,Herbaceous with Sparse Tree/Shrub,2/26/2022,-130.7212946,48.59654308,35.24247484,0.048461927,50,5
48536496781,coyo07,2/25/2022 1:01,2022,2,25,1,1,4.16,,,,34.27136667,-118.6139167,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,-99.93265013,340.3888571,30.7886445,0.340388857,3610,5
48536496781,coyo07,2/25/2022 2:01,2022,2,25,2,1,4.15,,,,34.27073333,-118.6103,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,111.0598113,2038.823619,-149.0075386,2.005400281,3600,5
48536496781,coyo07,2/25/2022 3:02,2022,2,25,3,2,4.15,,,,34.263,-118.6303833,GPRS,Herbaceous with Sparse Tree/Shrub,2/26/2022,152.9806806,807.0870736,41.9208693,0.807087074,3660,5
48536496781,coyo07,2/25/2022 4:02,2022,2,25,4,2,4.15,,,,34.2563,-118.6338,GPRS,Tree Open,2/26/2022,56.3099325,5.906011155,-96.6707481,0.005809191,3600,5
48536496781,coyo07,2/25/2022 5:03,2022,2,25,5,3,4.15,,,,34.25633333,-118.63385,GPRS,Tree Open,2/26/2022,-53.40891173,407.7292563,-109.7188442,0.429188691,3660,5
48536496781,coyo07,2/25/2022 6:00,2022,2,25,6,0,4.15,,,,34.25878333,-118.63055,GPRS,Tree Open,2/26/2022,-108.434947,0.099248633,-55.02603526,0.011909836,3420,5
