GpsNumber,GpsDescription,GPSTime,SMSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48570881575,coyo09,3/3/2022 14:00,3/4/2022 1:09,2022,3,3,14,0,4.14,,,,34.15135,-118.73365,GPRS,Cropland,3/4/2022,115.3621669,272.4727426,-141.6729764,0.268005976,3600,4
48570881575,coyo09,3/3/2022 15:01,3/4/2022 1:09,2022,3,3,15,1,4.14,,,,34.15013333,-118.7362167,GPRS,Cropland,3/4/2022,33.69006752,19.02359637,-81.67209942,0.019023596,3660,6
48570881575,coyo09,3/3/2022 16:01,3/4/2022 1:09,2022,3,3,16,1,4.15,,,,34.15028333,-118.7363167,GPRS,Cropland,3/4/2022,-90,29.20356208,-123.6900675,0.028724815,3600,4
48570881575,coyo09,3/3/2022 17:02,3/4/2022 1:09,2022,3,3,17,2,4.15,,,,34.15028333,-118.736,GPRS,Cropland,3/4/2022,95.71059314,30.96216845,-174.2894069,0.032029829,3660,4
48570881575,coyo09,3/3/2022 18:00,3/4/2022 1:09,2022,3,3,18,0,4.15,,,,34.15025,-118.7363333,GPRS,Cropland,3/4/2022,-90,0.030740572,174.2894069,0.005824529,3480,3
48570881575,coyo09,3/3/2022 18:00,3/4/2022 1:02,2022,3,3,18,0,4.16,10,17.31578947,28,34.15025,-118.736333,GSM,Cropland,3/4/2022,-105.9887525,11.34776011,-15.98875255,0.011219977,19,3
48570881575,coyo09,3/3/2022 19:01,3/4/2022 1:09,2022,3,3,19,1,4.15,,,,34.15021667,-118.7362167,GPRS,Cropland,3/4/2022,-122.9574249,177.3737199,-16.96867231,0.17737372,3641,8
48570881575,coyo09,3/3/2022 20:01,3/4/2022 1:09,2022,3,3,20,1,4.15,,,,34.14923333,-118.7347,GPRS,Urban,3/4/2022,-53.97262655,22.46349737,68.9847983,0.022095243,3600,9
48570881575,coyo09,3/3/2022 21:02,3/4/2022 1:09,2022,3,3,21,2,4.15,,,,34.14936667,-118.7345167,GPRS,Urban,3/4/2022,135,7.212735144,-171.0273734,0.007212735,3660,3
48570881575,coyo09,3/3/2022 22:02,3/4/2022 1:09,2022,3,3,22,2,4.15,,,,34.14931667,-118.7345667,GPRS,Urban,3/4/2022,122.0053833,15.38337004,-12.99461671,0.015131184,3600,3
48570881575,coyo09,3/3/2022 23:03,3/4/2022 1:09,2022,3,3,23,3,4.17,,,,34.14923333,-118.7347,GPRS,Urban,3/4/2022,-65.13630342,72.14730755,172.8583133,0.075944534,3660,4
48570881575,coyo09,3/4/2022 0:00,3/4/2022 1:09,2022,3,4,0,0,4.17,,,,34.14955,-118.7340167,GPRS,Urban,3/4/2022,-146.3099189,0.126824212,-81.17361553,0.01170685,3420,3
48570881575,coyo09,3/4/2022 0:00,3/4/2022 1:02,2022,3,4,0,0,4.16,10,8.435897436,43,34.149549,-118.734016,GSM,Urban,3/4/2022,168.6786061,468.4345836,-45.01147498,0.41120812,39,8
48570881575,coyo09,3/4/2022 1:09,3/5/2022 1:09,2022,3,4,1,9,4.15,,,,34.14538333,-118.73485,GPRS,Urban,3/5/2022,33.69006766,12.68255774,-134.9885384,0.012474647,4101,4
48570881575,coyo09,3/4/2022 2:10,3/5/2022 1:09,2022,3,4,2,10,4.16,,,,34.14548333,-118.7349167,GPRS,Urban,3/5/2022,58.07912376,117.1625282,24.3890561,0.117162528,3660,9
48570881575,coyo09,3/4/2022 3:10,3/5/2022 1:09,2022,3,4,3,10,4.16,,,,34.14611667,-118.7359333,GPRS,Urban,3/5/2022,-104.0362436,6.420354814,-162.1153674,0.006315103,3600,4
48570881575,coyo09,3/4/2022 4:11,3/5/2022 1:09,2022,3,4,4,11,4.15,,,,34.1461,-118.7358667,GPRS,Urban,3/5/2022,63.43494882,10.76186776,167.4711925,0.010761868,3660,4
48570881575,coyo09,3/4/2022 5:11,3/5/2022 1:09,2022,3,4,5,11,4.16,,,,34.14615,-118.7359667,GPRS,Urban,3/5/2022,-45.0000005,2.404281192,-108.4349493,0.002944018,3600,4
48570881575,coyo09,3/4/2022 6:00,3/5/2022 1:09,2022,3,4,6,0,4.16,,,,34.14616667,-118.73595,GPRS,Urban,3/5/2022,-123.6900689,0.118212888,-78.69006843,0.014185547,2940,8
48570881575,coyo09,3/4/2022 6:00,3/5/2022 1:02,2022,3,4,6,0,4.17,1,34.16666667,15,34.146166,-118.735949,GSM,Urban,3/5/2022,0.556966383,201.5943666,124.2470353,0.203288437,30,6
48570881575,coyo09,3/4/2022 7:00,3/5/2022 1:09,2022,3,4,7,0,4.15,,,,34.14798333,-118.7359667,GPRS,Urban,3/5/2022,88.78112476,144.5319718,88.22415838,0.142162595,3570,4
48570881575,coyo09,3/4/2022 8:01,3/5/2022 1:09,2022,3,4,8,1,4.15,,,,34.14801667,-118.7375333,GPRS,Urban,3/5/2022,132.8252559,471.8864338,44.04413112,0.471886434,3660,8
48570881575,coyo09,3/4/2022 9:01,3/5/2022 1:09,2022,3,4,9,1,4.15,,,,34.14485,-118.74095,GPRS,Urban,3/5/2022,-63.52856929,438.9682393,163.6461748,0.431772039,3600,6
48570881575,coyo09,3/4/2022 10:02,3/5/2022 1:09,2022,3,4,10,2,4.15,,,,34.14688333,-118.7368667,GPRS,Urban,3/5/2022,-145.7842979,106.1882576,-82.25572856,0.106188258,3660,8
48570881575,coyo09,3/4/2022 11:02,3/5/2022 1:09,2022,3,4,11,2,4.15,,,,34.14605,-118.7363,GPRS,Urban,3/5/2022,-6.85408849,1112.918187,138.9302094,1.151294676,3600,6
48570881575,coyo09,3/4/2022 12:00,3/5/2022 1:09,2022,3,4,12,0,4.15,,,,34.15603333,-118.7351,GPRS,Needleleaf Evergreen Forest,3/5/2022,-108.434947,0.099352195,-101.5808585,0.021039288,3480,3
48570881575,coyo09,3/4/2022 12:00,3/5/2022 1:02,2022,3,4,12,0,4.17,1,60.29411765,11,34.156033,-118.735099,GSM,Needleleaf Evergreen Forest,3/5/2022,168.5846792,650.4551766,-82.98037385,0.642777556,17,8
48570881575,coyo09,3/4/2022 13:01,3/5/2022 1:09,2022,3,4,13,1,4.15,,,,34.15025,-118.7362667,GPRS,Cropland,3/5/2022,0,1.84875172,-168.5846792,0.001848752,3643,6
48570881575,coyo09,3/4/2022 14:01,3/5/2022 1:09,2022,3,4,14,1,4.15,,,,34.15026667,-118.7362667,GPRS,Cropland,3/5/2022,-90,15.37029887,-90,0.015370299,3600,3
48570881575,coyo09,3/4/2022 15:01,3/5/2022 1:09,2022,3,4,15,1,4.15,,,,34.15026667,-118.7361,GPRS,Cropland,3/5/2022,95.19442893,17.00810696,-174.8055711,0.016729286,3600,4
48570881575,coyo09,3/4/2022 16:02,3/5/2022 1:09,2022,3,4,16,2,4.15,,,,34.15025,-118.7362833,GPRS,Cropland,3/5/2022,-111.8014095,8.528370243,153.0041615,0.008388561,3660,3
48570881575,coyo09,3/4/2022 17:03,3/5/2022 1:09,2022,3,4,17,3,4.16,,,,34.15021667,-118.7362,GPRS,Cropland,3/5/2022,74.74488127,17.79378762,-173.4537092,0.018730303,3660,6
48570881575,coyo09,3/4/2022 18:00,3/5/2022 1:09,2022,3,4,18,0,4.17,,,,34.15026667,-118.7363833,GPRS,Cropland,3/5/2022,-153.4349735,0.080084928,131.8201452,0.024025478,3420,3
48570881575,coyo09,3/4/2022 18:00,3/5/2022 1:02,2022,3,4,18,0,4.17,1,85.41666667,34,34.150266,-118.736383,GSM,Cropland,3/5/2022,-161.68127,5.675828691,-8.246296473,0.005694811,12,3
48570881575,coyo09,3/4/2022 19:00,3/5/2022 1:09,2022,3,4,19,0,4.16,,,,34.15021667,-118.7363667,GPRS,Cropland,3/5/2022,63.4349487,3.587162583,-134.8837813,0.003528357,3588,3
48570881575,coyo09,3/4/2022 20:01,3/5/2022 1:09,2022,3,4,20,1,4.16,,,,34.15023333,-118.7364,GPRS,Cropland,3/5/2022,33.69006726,6.341197936,-29.74488144,0.006341198,3660,9
48570881575,coyo09,3/4/2022 21:01,3/5/2022 1:09,2022,3,4,21,1,4.16,,,,34.15028333,-118.7364333,GPRS,Cropland,3/5/2022,-143.1301023,17.4296642,-176.8201696,0.017143932,3600,4
48570881575,coyo09,3/4/2022 22:02,3/5/2022 1:09,2022,3,4,22,2,4.16,,,,34.15015,-118.7363333,GPRS,Cropland,3/5/2022,-29.00641589,205.6073504,114.1236865,0.20560735,3660,6
48570881575,coyo09,3/4/2022 23:02,3/5/2022 1:09,2022,3,4,23,2,4.16,,,,34.15183333,-118.7354,GPRS,Cropland,3/5/2022,85.23635831,55.60931018,114.2427742,0.057526873,3600,4
48570881575,coyo09,3/5/2022 0:00,3/5/2022 1:09,2022,3,5,0,0,4.18,,,,34.15188333,-118.736,GPRS,Cropland,3/5/2022,-108.4349474,0.099356372,166.3286943,0.008129158,3480,3
48570881575,coyo09,3/5/2022 0:00,3/5/2022 1:02,2022,3,5,0,0,4.17,1,23.29545455,30,34.151883,-118.735999,GSM,Cropland,3/5/2022,-178.8633464,460.3647894,-70.42839903,0.404617491,44,8
48570881575,coyo09,3/5/2022 1:09,3/6/2022 1:09,2022,3,5,1,9,4.16,,,,34.14773333,-118.7359167,GPRS,Urban,3/6/2022,-56.30993247,17.73172905,122.5534139,0.017441045,4096,4
48570881575,coyo09,3/5/2022 2:10,3/6/2022 1:09,2022,3,5,2,10,4.16,,,,34.14783333,-118.7357667,GPRS,Urban,3/6/2022,85.2363583,18.53730531,141.5462908,0.018537305,3660,4
48570881575,coyo09,3/5/2022 3:10,3/6/2022 1:09,2022,3,5,3,10,4.16,,,,34.14785,-118.7359667,GPRS,Urban,3/6/2022,110.2248594,255.5474041,24.98850113,0.255547404,3600,8
48570881575,coyo09,3/5/2022 4:10,3/6/2022 1:09,2022,3,5,4,10,4.16,,,,34.14691667,-118.7385,GPRS,Urban,3/6/2022,131.5761288,278.720607,21.35126932,0.278720607,3600,8
48570881575,coyo09,3/5/2022 5:10,3/6/2022 1:09,2022,3,5,5,10,4.15,,,,34.14508333,-118.7405667,GPRS,Urban,3/6/2022,69.44395478,40.46961013,-62.13217397,0.048563532,3600,9
48570881575,coyo09,3/5/2022 6:00,3/6/2022 1:09,2022,3,5,6,0,4.16,,,,34.14523333,-118.7409667,GPRS,Urban,3/6/2022,-116.5650375,0.071746361,173.9910077,0.017219127,3000,4
48570881575,coyo09,3/5/2022 6:00,3/6/2022 1:02,2022,3,5,6,0,4.16,5,42.33333333,12,34.145233,-118.740966,GSM,Urban,3/6/2022,-148.602652,74.59268254,-32.03761448,0.074904786,15,8
48570881575,coyo09,3/5/2022 7:00,3/6/2022 1:09,2022,3,5,7,0,4.16,,,,34.14463333,-118.7406,GPRS,Urban,3/6/2022,-7.125016349,44.60898944,141.4776356,0.043877695,3585,6
48570881575,coyo09,3/5/2022 8:01,3/6/2022 1:09,2022,3,5,8,1,4.16,,,,34.14503333,-118.74055,GPRS,Urban,3/6/2022,102.0947571,22.22297475,109.2197734,0.022222975,3660,4
48570881575,coyo09,3/5/2022 9:01,3/6/2022 1:09,2022,3,5,9,1,4.16,,,,34.14498333,-118.7407833,GPRS,Urban,3/6/2022,-140.194429,26.98981907,117.7108139,0.026547363,3600,4
48570881575,coyo09,3/5/2022 10:02,3/6/2022 1:09,2022,3,5,10,2,4.16,,,,34.14478333,-118.7406167,GPRS,Urban,3/6/2022,-35.21759296,36.44178418,104.9768361,0.036441784,3660,6
48570881575,coyo09,3/5/2022 11:02,3/6/2022 1:09,2022,3,5,11,2,4.16,,,,34.14506667,-118.7404167,GPRS,Urban,3/6/2022,79.69515352,17.30792285,114.9127465,0.017904748,3600,4
48570881575,coyo09,3/5/2022 12:00,3/6/2022 1:09,2022,3,5,12,0,4.16,,,,34.1451,-118.7406,GPRS,Urban,3/6/2022,-135,0.144257591,145.3048465,0.043277277,3480,4
48570881575,coyo09,3/5/2022 12:00,3/6/2022 1:02,2022,3,5,12,0,4.16,5,52.91666667,15,34.145099,-118.740599,GSM,Urban,3/6/2022,15.08758773,28.53302231,150.0875877,0.02862845,12,6
48570881575,coyo09,3/5/2022 13:00,3/6/2022 1:09,2022,3,5,13,0,4.16,,,,34.14535,-118.7406667,GPRS,Urban,3/6/2022,-153.4349488,60.06419781,-168.5225366,0.059079539,3588,4
48570881575,coyo09,3/5/2022 14:01,3/6/2022 1:09,2022,3,5,14,1,4.16,,,,34.14485,-118.7404167,GPRS,Urban,3/6/2022,-89.855314,608.7054322,63.57963483,0.608705432,3660,8
48570881575,coyo09,3/5/2022 15:01,3/6/2022 1:09,2022,3,5,15,1,4.15,,,,34.14486667,-118.7338167,GPRS,Urban,3/6/2022,64.179008,55.13283479,154.034322,0.055132835,3600,4
48570881575,coyo09,3/5/2022 16:01,3/6/2022 1:09,2022,3,5,16,1,4.15,,,,34.14511667,-118.7343333,GPRS,Urban,3/6/2022,-121.2184028,62.77095707,174.6025892,0.061741925,3600,4
48570881575,coyo09,3/5/2022 17:02,3/6/2022 1:09,2022,3,5,17,2,4.16,,,,34.14478333,-118.7337833,GPRS,Urban,3/6/2022,94.08561678,64.79724436,-144.6959805,0.067031632,3660,4
48570881575,coyo09,3/5/2022 18:00,3/6/2022 1:09,2022,3,5,18,0,4.18,,,,34.14473333,-118.7344833,GPRS,Urban,3/6/2022,-135.000025,0.048085925,130.9143582,0.010819333,3480,4
48570881575,coyo09,3/5/2022 18:00,3/6/2022 1:02,2022,3,5,18,0,4.16,5,39.6875,37,34.144733,-118.734483,GSM,Urban,3/6/2022,121.3922327,68.67904362,-103.6077423,0.068985646,16,8
48570881575,coyo09,3/5/2022 19:00,3/6/2022 1:09,2022,3,5,19,0,4.17,,,,34.14436667,-118.7350833,GPRS,Urban,3/6/2022,23.38522109,72.69073432,-98.0070116,0.072690734,3584,6
48570881575,coyo09,3/5/2022 20:00,3/6/2022 1:09,2022,3,5,20,0,4.16,,,,34.14498333,-118.73535,GPRS,Urban,3/6/2022,0,11.09250084,-23.38522109,0.011092501,3600,9
48570881575,coyo09,3/5/2022 21:00,3/6/2022 1:09,2022,3,5,21,0,4.15,,,,34.14508333,-118.73535,GPRS,Urban,3/6/2022,-171.8698975,13.03221888,-171.8698975,0.012818576,3600,4
48570881575,coyo09,3/5/2022 22:01,3/6/2022 1:09,2022,3,5,22,1,4.16,,,,34.14496667,-118.7353333,GPRS,Urban,3/6/2022,-111.8014096,8.528800025,60.06848788,0.0085288,3660,8
48570881575,coyo09,3/5/2022 23:01,3/6/2022 1:09,2022,3,5,23,1,4.17,,,,34.14493333,-118.73525,GPRS,Urban,3/6/2022,15.62596,495.398681,127.4273696,0.503795269,3600,6
48570881575,coyo09,3/6/2022 0:00,3/6/2022 1:09,2022,3,6,0,0,4.17,,,,34.14928333,-118.7364667,GPRS,Urban,3/6/2022,-116.5650375,0.071743859,-132.1909975,0.005380789,3540,3
48570881575,coyo09,3/6/2022 0:00,3/6/2022 1:02,2022,3,6,0,0,4.16,5,13.22916667,26,34.149283,-118.736466,GSM,Urban,3/6/2022,2.723732342,351.5745099,119.2887698,0.309303088,48,6
48570881575,coyo09,3/6/2022 1:09,3/7/2022 1:09,2022,3,6,1,9,4.16,,,,34.15245,-118.7366167,GPRS,Cropland,3/7/2022,-152.8503183,156.761637,-155.5740506,0.156761637,4092,4
48570881575,coyo09,3/6/2022 2:09,3/7/2022 1:09,2022,3,6,2,9,4.16,,,,34.15115,-118.73595,GPRS,Cropland,3/7/2022,-176.7754774,131.4052835,-23.92515909,0.129251099,3600,8
48570881575,coyo09,3/6/2022 3:10,3/7/2022 1:09,2022,3,6,3,10,4.16,,,,34.14996667,-118.7358833,GPRS,Urban,3/7/2022,-100.8403055,148.2643567,75.93517192,0.148264357,3660,8
48570881575,coyo09,3/6/2022 4:10,3/7/2022 1:09,2022,3,6,4,10,4.16,,,,34.14966667,-118.7343167,GPRS,Urban,3/7/2022,9.86580692,85.92693408,110.7061124,0.085926934,3600,6
48570881575,coyo09,3/6/2022 5:10,3/7/2022 1:09,2022,3,6,5,10,4.15,,,,34.15043333,-118.73445,GPRS,Cropland,3/7/2022,21.48544333,182.8511944,11.61963641,0.219421433,3600,9
48570881575,coyo09,3/6/2022 6:00,3/7/2022 1:09,2022,3,6,6,0,4.15,,,,34.152,-118.7350667,GPRS,Cropland,3/7/2022,-90,0.061479969,-111.4854433,0.011648836,3000,3
48570881575,coyo09,3/6/2022 6:00,3/7/2022 1:02,2022,3,6,6,0,4.16,6,65.78947368,10,34.152,-118.735066,GSM,Cropland,3/7/2022,141.447281,840.5225106,-128.552719,0.844982139,19,4
48570881575,coyo09,3/6/2022 7:00,3/7/2022 1:09,2022,3,6,7,0,4.16,,,,34.14568333,-118.7401,GPRS,Urban,3/7/2022,143.3658861,84.76821934,1.918605128,0.083378576,3581,8
48570881575,coyo09,3/6/2022 8:01,3/7/2022 1:09,2022,3,6,8,1,4.16,,,,34.14503333,-118.7405833,GPRS,Urban,3/7/2022,90,3.074249402,-53.36588614,0.003074249,3660,3
48570881575,coyo09,3/6/2022 9:01,3/7/2022 1:09,2022,3,6,9,1,4.16,,,,34.14503333,-118.7406167,GPRS,Urban,3/7/2022,72.89727097,21.30706101,-17.10272903,0.020957765,3600,9
48570881575,coyo09,3/6/2022 10:02,3/7/2022 1:09,2022,3,6,10,2,4.16,,,,34.1451,-118.7408333,GPRS,Urban,3/7/2022,-73.42307791,351.0218026,-146.3203489,0.351021803,3660,6
48570881575,coyo09,3/6/2022 11:02,3/7/2022 1:09,2022,3,6,11,2,4.15,,,,34.14616667,-118.73725,GPRS,Urban,3/7/2022,-116.5650512,114.7934785,-43.14197326,0.118751874,3600,8
48570881575,coyo09,3/6/2022 12:00,3/7/2022 1:09,2022,3,6,12,0,4.16,,,,34.14563333,-118.7361833,GPRS,Urban,3/7/2022,-135.0000256,0.048085721,-18.43497448,0.00865543,3480,8
48570881575,coyo09,3/6/2022 12:00,3/7/2022 1:02,2022,3,6,12,0,4.16,6,62.5,2,34.145633,-118.736183,GSM,Urban,3/7/2022,51.74270628,110.203065,-173.2572681,0.108992042,20,6
48570881575,coyo09,3/6/2022 13:01,3/7/2022 1:09,2022,3,6,13,1,4.16,,,,34.14631667,-118.73705,GPRS,Urban,3/7/2022,116.5650515,3.587283567,64.82234517,0.003587284,3640,3
48570881575,coyo09,3/6/2022 14:01,3/7/2022 1:09,2022,3,6,14,1,4.15,,,,34.1463,-118.7370833,GPRS,Urban,3/7/2022,23.86833003,222.5971184,-92.69672142,0.222597118,3600,6
48570881575,coyo09,3/6/2022 15:01,3/7/2022 1:09,2022,3,6,15,1,4.14,,,,34.14818333,-118.7379167,GPRS,Urban,3/7/2022,-136.0609117,521.1655822,-159.9292417,0.521165582,3600,4
48570881575,coyo09,3/6/2022 16:01,3/7/2022 1:09,2022,3,6,16,1,4.15,,,,34.14451667,-118.7343833,GPRS,Urban,3/7/2022,69.02650658,101.5580132,-154.9125817,0.099893128,3600,4
48570881575,coyo09,3/6/2022 17:02,3/7/2022 1:09,2022,3,6,17,2,4.16,,,,34.1449,-118.7353833,GPRS,Urban,3/7/2022,-120.9637565,28.43360497,170.0097369,0.029414074,3660,4
48570881575,coyo09,3/6/2022 18:00,3/7/2022 1:09,2022,3,6,18,0,4.17,,,,34.14475,-118.7351333,GPRS,Urban,3/7/2022,-161.5650689,0.115106307,-40.60131236,0.034531892,3480,8
48570881575,coyo09,3/6/2022 18:00,3/7/2022 1:02,2022,3,6,18,0,4.16,6,104.1666667,36,34.144749,-118.735133,GSM,Urban,3/7/2022,49.29789181,31.00860942,-149.1370393,0.031112317,12,4
48570881575,coyo09,3/6/2022 19:00,3/7/2022 1:09,2022,3,6,19,0,4.17,,,,34.14495,-118.7353667,GPRS,Urban,3/7/2022,-21.46935126,637.9853527,-70.76724307,0.637985353,3588,6
48570881575,coyo09,3/6/2022 20:00,3/7/2022 1:09,2022,3,6,20,0,4.17,,,,34.15041667,-118.7332167,GPRS,Cropland,3/7/2022,46.78991061,306.1302957,68.25926187,0.306130296,3600,9
48570881575,coyo09,3/6/2022 21:00,3/7/2022 1:09,2022,3,6,21,0,4.16,,,,34.15248333,-118.7354167,GPRS,Cropland,3/7/2022,180,11.09251423,133.2100894,0.01091067,3600,3
48570881575,coyo09,3/6/2022 22:01,3/7/2022 1:09,2022,3,6,22,1,4.15,,,,34.15238333,-118.7354167,GPRS,Cropland,3/7/2022,-45.00000008,16.82946911,134.9999999,0.016829469,3660,6
48570881575,coyo09,3/6/2022 23:01,3/7/2022 1:09,2022,3,6,23,1,4.17,,,,34.1525,-118.7353,GPRS,Cropland,3/7/2022,151.9553131,216.3486798,-163.0446869,0.220015607,3600,4
48570881575,coyo09,3/7/2022 0:00,3/7/2022 1:09,2022,3,7,0,0,4.17,,,,34.15071667,-118.73625,GPRS,Cropland,3/7/2022,-123.6900689,0.118209064,84.35461801,0.009456725,3540,3
48570881575,coyo09,3/7/2022 0:00,3/7/2022 1:02,2022,3,7,0,0,4.16,6,27.77777778,26,34.150716,-118.736249,GSM,Cropland,3/7/2022,-111.5043646,401.309824,12.18570437,0.347705263,45,8
48570881575,coyo09,3/7/2022 1:10,3/8/2022 1:09,2022,3,7,1,10,4.16,,,,34.14916667,-118.7323167,GPRS,Tree Open,4/8/2022,142.4220229,647.4460366,-106.0736125,0.647446037,4155,1
48570881575,coyo09,3/7/2022 2:10,3/8/2022 1:09,2022,3,7,2,10,4.15,,,,34.14425,-118.7361,GPRS,Urban,4/8/2022,-4.122297817,411.1588037,-146.5443207,0.411158804,3600,6
48570881575,coyo09,3/7/2022 3:10,3/8/2022 1:09,2022,3,7,3,10,4.16,,,,34.14795,-118.7358333,GPRS,Urban,4/8/2022,-108.8860874,63.16019487,-104.7637896,0.063160195,3600,4
48570881575,coyo09,3/7/2022 4:10,3/8/2022 1:09,2022,3,7,4,10,4.16,,,,34.14773333,-118.7352,GPRS,Urban,4/8/2022,69.9047688,68.8516171,178.7908562,0.067722902,3600,4
48570881575,coyo09,3/7/2022 5:11,3/8/2022 1:09,2022,3,7,5,11,4.16,,,,34.14798333,-118.7358833,GPRS,Urban,4/8/2022,81.31647317,429.7655006,11.41170437,0.52624347,3660,9
48570881575,coyo09,3/7/2022 6:00,3/8/2022 1:09,2022,3,7,6,0,4.15,,,,34.14868333,-118.7404667,GPRS,Urban,4/8/2022,-116.5650375,0.07174423,162.1184893,0.018448516,2940,4
48570881575,coyo09,3/7/2022 6:00,3/8/2022 1:02,2022,3,7,6,0,4.16,4,75.85714286,8,34.148683,-118.740466,GSM,Urban,4/8/2022,171.2090347,458.4992896,-72.22592783,0.460289304,14,8
48570881575,coyo09,3/7/2022 7:00,3/8/2022 1:09,2022,3,7,7,0,4.16,,,,34.14458333,-118.7411,GPRS,Urban,4/8/2022,-78.366366,53.84090242,110.4245993,0.052958265,3586,4
48570881575,coyo09,3/7/2022 8:01,3/8/2022 1:09,2022,3,7,8,1,4.16,,,,34.1447,-118.7405333,GPRS,Urban,4/8/2022,-5.856013527,72.36293984,72.51035248,0.07236294,3660,9
48570881575,coyo09,3/7/2022 9:01,3/8/2022 1:09,2022,3,7,9,1,4.16,,,,34.14535,-118.7404667,GPRS,Urban,4/8/2022,168.6900675,28.11204483,174.5460811,0.028112045,3600,4
48570881575,coyo09,3/7/2022 10:01,3/8/2022 1:09,2022,3,7,10,1,4.16,,,,34.1451,-118.7405167,GPRS,Urban,4/8/2022,71.56505114,4.968159607,-97.12501639,0.004886714,3600,4
48570881575,coyo09,3/7/2022 11:02,3/8/2022 1:09,2022,3,7,11,2,4.15,,,,34.14511667,-118.7405667,GPRS,Urban,4/8/2022,144.865807,57.83241895,73.30075586,0.05982664,3660,8
48570881575,coyo09,3/7/2022 12:00,3/8/2022 1:09,2022,3,7,12,0,4.16,,,,34.14466667,-118.7408833,GPRS,Urban,4/8/2022,-153.4349725,0.080085644,61.69922048,0.020593451,3480,8
48570881575,coyo09,3/7/2022 12:00,3/8/2022 1:02,2022,3,7,12,0,4.16,4,75.85714286,6,34.144666,-118.740883,GSM,Urban,4/8/2022,56.13458244,11.89171879,-150.430445,0.011938145,14,4
48570881575,coyo09,3/7/2022 13:00,3/8/2022 1:09,2022,3,7,13,0,4.16,,,,34.14473333,-118.7409833,GPRS,Urban,4/8/2022,-42.78524487,219.2802653,-98.91982731,0.215685507,3586,6
48570881575,coyo09,3/7/2022 14:01,3/8/2022 1:09,2022,3,7,14,1,4.15,,,,34.1463,-118.7395333,GPRS,Urban,4/8/2022,-100.2221686,479.7185868,-57.43692376,0.479718587,3660,8
48570881575,coyo09,3/7/2022 15:01,3/8/2022 1:09,2022,3,7,15,1,4.15,,,,34.14538333,-118.73445,GPRS,Urban,4/8/2022,27.85444908,496.7541303,128.0766177,0.49675413,3600,6
48570881575,coyo09,3/7/2022 16:01,3/8/2022 1:09,2022,3,7,16,1,4.15,,,,34.14948333,-118.7366167,GPRS,Urban,4/8/2022,-67.47265945,302.3140529,-95.32710853,0.302314053,3600,6
48570881575,coyo09,3/7/2022 17:01,3/8/2022 1:09,2022,3,7,17,1,4.16,,,,34.1507,-118.7336833,GPRS,Cropland,4/8/2022,114.7435378,202.099936,-177.7838027,0.205525359,3600,4
48570881575,coyo09,3/7/2022 18:00,3/8/2022 1:09,2022,3,7,18,0,4.17,,,,34.14981667,-118.7356,GPRS,Urban,4/8/2022,-123.6900686,0.118209821,121.5663936,0.021277768,3540,3
48570881575,coyo09,3/7/2022 18:00,3/8/2022 1:02,2022,3,7,18,0,4.16,4,53.1,22,34.149816,-118.735599,GSM,Urban,4/8/2022,77.95680379,74.67651644,-158.3531277,0.075093704,20,4
48570881575,coyo09,3/7/2022 19:00,3/8/2022 1:09,2022,3,7,19,0,4.17,,,,34.14998333,-118.7363833,GPRS,Urban,4/8/2022,-51.07245639,55.7163704,-129.0292602,0.05571637,3580,6
48570881575,coyo09,3/7/2022 20:00,3/8/2022 1:09,2022,3,7,20,0,4.15,,,,34.15033333,-118.73595,GPRS,Cropland,4/8/2022,-44.99999966,4.808467197,6.072456721,0.00472964,3600,9
48570881575,coyo09,3/7/2022 21:01,3/8/2022 1:09,2022,3,7,21,1,4.16,,,,34.15036667,-118.7359167,GPRS,Cropland,4/8/2022,129.2894069,23.7214273,174.2894066,0.023721427,3660,4
48570881575,coyo09,3/7/2022 22:01,3/8/2022 1:09,2022,3,7,22,1,4.15,,,,34.15021667,-118.7361,GPRS,Cropland,4/8/2022,130.6012947,30.90661872,1.311887772,0.030399953,3600,3
48570881575,coyo09,3/7/2022 23:02,3/8/2022 1:09,2022,3,7,23,2,4.16,,,,34.15001667,-118.7363333,GPRS,Cropland,4/8/2022,-112.5205656,70.42088755,116.8781397,0.072849194,3660,4
48570881575,coyo09,3/8/2022 0:00,3/8/2022 1:09,2022,3,8,0,0,4.16,,,,34.14973333,-118.73565,GPRS,Urban,4/8/2022,-108.4349471,0.099358537,4.085618505,0.007299811,3480,3
48570881575,coyo09,3/8/2022 0:00,3/8/2022 1:02,2022,3,8,0,0,4.16,4,21.67346939,26,34.149733,-118.735649,GSM,Urban,4/8/2022,28.53352572,48.73331383,136.9684728,0.042884363,49,6
48570881575,coyo09,3/8/2022 1:09,3/9/2022 1:09,2022,3,8,1,9,4.16,,,,34.15013333,-118.7358667,GPRS,Cropland,4/8/2022,26.16156643,227.6562164,-2.371959291,0.223924147,4091,9
48570881575,coyo09,3/8/2022 2:10,3/9/2022 1:09,2022,3,8,2,10,4.15,,,,34.15203333,-118.7368,GPRS,Cropland,4/8/2022,-165.8939262,729.0266083,167.9445073,0.729026608,3660,4
