CollarSerialNumber,Year,Julianday,Hour,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
36092,16,244,4,34.1787,-118.58147,4.2,4,69,3,8/31/2016
36092,16,244,17,34.18286,-118.58338,1.3,7,41,3,8/31/2016
36092,16,245,5,34.17923,-118.57899,1.8,4,41,3,9/1/2016
36092,16,245,18,34.17981,-118.57559,1,8,41,3,9/1/2016
36092,16,246,6,34.17987,-118.57527,1,8,42,3,9/2/2016
36092,16,246,19,34.17999,-118.57489,1.1,7,63,3,9/2/2016
36092,16,247,7,34.17246,-118.57842,1.6,5,42,3,9/3/2016
36092,16,247,20,34.18297,-118.58733,1.3,8,41,3,9/3/2016
36092,16,248,8,34.18703,-118.58251,1.7,5,41,3,9/4/2016
36092,16,248,21,34.18395,-118.58818,1.4,7,41,3,9/4/2016
36092,16,249,9,34.18705,-118.58251,1.4,6,41,3,9/5/2016
36092,16,249,22,34.1857,-118.58686,1.6,6,88,3,9/5/2016
36092,16,250,10,34.17419,-118.57871,1.7,4,70,3,9/6/2016
36092,16,250,23,34.1873,-118.57865,1.1,7,41,3,9/6/2016
36092,16,251,11,34.18096,-118.58834,1.8,5,42,3,9/7/2016
36092,16,252,0,34.18719,-118.58306,1.1,7,41,3,9/8/2016
36092,16,253,1,34.18754,-118.57645,2.2,5,41,3,9/9/2016
36092,16,254,14,34.18006,-118.58784,0.9,9,41,3,9/10/2016
36092,16,255,3,34.18259,-118.58509,1,8,41,3,9/11/2016
36092,16,255,15,34.17386,-118.58297,0.8,10,41,3,9/11/2016
36092,16,256,17,34.1811,-118.58673,1.3,6,41,3,9/12/2016
36092,16,257,5,34.1825,-118.58366,1.3,6,42,3,9/13/2016
36092,16,257,18,34.18058,-118.58507,0.8,9,41,3,9/13/2016
36092,16,258,6,34.18704,-118.5826,1.1,7,42,3,9/14/2016
36092,16,259,7,34.17924,-118.58518,1.9,4,57,3,9/15/2016
36092,16,259,20,34.17966,-118.57533,1.7,6,57,3,9/15/2016
36092,16,260,8,34.17996,-118.58612,1.4,5,41,3,9/16/2016
36092,16,260,21,34.18426,-118.58399,0.9,9,41,3,9/16/2016
36092,16,261,9,34.18,-118.58789,0.8,9,41,3,9/17/2016
36092,16,261,22,34.18372,-118.58254,0.7,11,41,3,9/17/2016
36092,16,262,23,34.18234,-118.57926,1.1,7,41,3,9/18/2016
36092,16,263,11,34.17946,-118.58631,1.3,6,42,3,9/19/2016
36092,16,264,0,34.18766,-118.58049,0.8,10,41,3,9/20/2016
36092,16,264,12,34.18113,-118.58841,2.3,5,41,3,9/20/2016
36092,16,265,1,34.18462,-118.58602,2.3,5,100,3,9/21/2016
36092,16,266,2,34.18241,-118.57703,1.6,4,42,3,9/22/2016
36092,16,267,3,34.18769,-118.5774,0.9,8,41,3,9/23/2016
36092,16,268,4,34.18687,-118.58395,0.9,9,41,3,9/24/2016
36092,16,268,17,34.18701,-118.58193,0.9,8,41,3,9/24/2016
36092,16,269,5,34.18218,-118.5792,1.8,6,41,3,9/25/2016
36092,16,269,18,34.1822,-118.5832,0.8,10,41,3,9/25/2016
36092,16,270,6,34.18037,-118.57665,1.6,5,41,3,9/26/2016
36092,16,270,19,34.17964,-118.57817,1.6,5,42,3,9/26/2016
36092,16,271,7,34.18127,-118.5884,1.2,6,42,3,9/27/2016
36092,16,271,20,34.18328,-118.58345,0.7,11,41,3,9/27/2016
36092,16,272,21,34.18229,-118.5842,1.4,6,41,3,9/28/2016
36092,16,273,9,34.18103,-118.58832,1.4,5,42,3,9/29/2016
36092,16,273,22,34.18349,-118.58322,1,8,41,3,9/29/2016
36092,16,274,23,34.18706,-118.58008,1.1,7,69,3,9/30/2016
36092,16,276,0,34.18227,-118.57897,2,5,42,3,10/2/2016
36092,16,277,1,34.18426,-118.57487,1.4,5,70,3,10/3/2016
36092,16,277,13,34.17996,-118.58824,1,8,41,3,10/3/2016
36092,16,278,2,34.17242,-118.57459,3.7,4,69,3,10/4/2016
36092,16,278,14,34.18709,-118.58218,0.8,9,41,3,10/4/2016
36092,16,279,3,34.17948,-118.57439,1.1,7,93,3,10/5/2016
36092,16,279,16,34.18103,-118.58831,1.4,6,41,3,10/5/2016
36092,16,280,4,34.18466,-118.58374,1.1,8,63,3,10/6/2016
36092,16,280,17,34.18704,-118.58218,0.8,10,41,3,10/6/2016
36092,16,281,5,34.1794,-118.58358,0.8,9,41,3,10/7/2016
36092,16,281,18,34.18103,-118.57941,1.3,8,41,3,10/7/2016
36092,16,282,19,34.17977,-118.57474,4.3,4,41,3,10/8/2016
36092,16,283,7,34.17187,-118.5796,1.9,5,41,3,10/9/2016
36092,16,283,20,34.17222,-118.57962,1.4,6,41,3,10/9/2016
36092,16,284,8,34.17982,-118.58521,0.9,8,41,3,10/10/2016
36092,16,284,21,34.1832,-118.58332,0.8,10,42,3,10/10/2016
36092,16,285,9,34.1799,-118.58515,1.3,6,41,3,10/11/2016
36092,16,285,22,34.18559,-118.58544,1.8,4,41,3,10/11/2016
36092,16,286,10,34.18039,-118.5883,1.2,6,41,3,10/12/2016
36092,16,286,23,34.18579,-118.58628,1,8,62,3,10/12/2016
36092,16,287,11,34.17987,-118.58518,0.9,8,42,3,10/13/2016
36092,16,288,0,34.1868,-118.58473,1.3,6,41,3,10/14/2016
36092,16,288,12,34.17982,-118.58492,0.9,8,41,3,10/14/2016
36092,16,289,1,34.18104,-118.57205,1.5,5,58,3,10/15/2016
36092,16,290,14,34.17997,-118.58513,1.9,7,41,3,10/16/2016
36092,16,291,3,34.18491,-118.57909,2.9,4,64,3,10/17/2016
36092,16,291,15,34.1801,-118.58547,1.4,7,41,3,10/17/2016
36092,16,291,16,34.18011,-118.58551,0.8,9,42,3,10/17/2016
36092,16,292,4,34.18742,-118.58638,0.8,10,41,3,10/18/2016
36092,16,292,17,34.18085,-118.58568,0.9,11,41,3,10/18/2016
36092,16,293,5,34.18373,-118.58267,1.1,7,41,3,10/19/2016
36092,16,293,18,34.18144,-118.58245,2,5,41,3,10/19/2016
36092,16,294,6,34.1813,-118.58672,1.6,5,41,3,10/20/2016
36092,16,294,19,34.18098,-118.58279,1.1,7,41,3,10/20/2016
36092,16,295,7,34.18018,-118.58527,0.9,8,42,3,10/21/2016
36092,16,295,20,34.1835,-118.58345,0.8,10,41,3,10/21/2016
36092,16,296,21,34.18097,-118.57636,0.8,10,42,3,10/22/2016
36092,16,297,22,34.18271,-118.58454,0.8,9,41,3,10/23/2016
36092,16,298,10,34.1808,-118.58798,1.3,6,41,3,10/24/2016
36092,16,300,0,34.18263,-118.57418,1.4,7,41,3,10/26/2016
36092,16,300,12,34.18133,-118.58817,0.9,9,41,3,10/26/2016
36092,16,301,1,34.18129,-118.58007,0.9,9,41,3,10/27/2016
36092,16,302,2,34.18225,-118.57201,1.5,6,42,3,10/28/2016
36092,16,302,14,34.18067,-118.58812,1.4,5,41,3,10/28/2016
36092,16,303,15,34.18008,-118.573,2.2,4,63,3,10/29/2016
36092,16,304,4,34.18248,-118.57426,1.2,6,63,3,10/30/2016
36092,16,306,6,34.18706,-118.58218,0.8,9,41,3,11/1/2016
36092,16,306,19,34.18009,-118.57506,1.6,6,42,3,11/1/2016
36092,16,307,20,34.18215,-118.58068,1.1,7,42,3,11/2/2016
36092,16,308,8,34.18135,-118.58811,1,8,41,3,11/3/2016
36092,16,308,21,34.18151,-118.57421,1,8,41,3,11/3/2016
36092,16,309,9,34.18086,-118.58807,1.5,7,41,3,11/4/2016
36092,16,309,22,34.17916,-118.58874,4.7,4,41,3,11/4/2016
36092,16,310,23,34.18388,-118.58454,1.8,4,41,3,11/5/2016
36092,16,311,11,34.18699,-118.582,0.9,10,41,3,11/6/2016
36092,16,312,0,34.18471,-118.57908,1,7,64,3,11/7/2016
36092,16,312,12,34.18706,-118.58195,1.2,8,41,3,11/7/2016
36092,16,313,1,34.18413,-118.585,0.9,9,42,3,11/8/2016
36092,16,314,2,34.18198,-118.57398,1.1,7,68,3,11/9/2016
36092,16,314,14,34.18702,-118.58246,1,8,41,3,11/9/2016
36092,16,315,3,34.18354,-118.58332,1,7,41,3,11/10/2016
36092,16,315,15,34.18086,-118.5882,1,8,41,3,11/10/2016
36092,16,315,16,34.18091,-118.58782,1.1,9,41,3,11/10/2016
36092,16,316,4,34.18284,-118.58361,1.3,6,42,3,11/11/2016
36092,16,316,17,34.18295,-118.58236,0.8,11,41,3,11/11/2016
36092,16,317,5,34.18673,-118.58818,1.3,6,42,3,11/12/2016
36092,16,317,18,34.18098,-118.58181,0.8,10,41,3,11/12/2016
36092,16,318,6,34.18371,-118.58738,3.2,4,42,3,11/13/2016
36092,16,318,19,34.18288,-118.58338,1.1,7,41,3,11/13/2016
36092,16,319,7,34.18398,-118.58412,1.1,7,41,3,11/14/2016
36092,16,319,20,34.18412,-118.58332,1.7,6,41,3,11/14/2016
36092,16,320,8,34.18706,-118.58221,1.1,7,41,3,11/15/2016
36092,16,320,21,34.18736,-118.58615,0.7,10,41,3,11/15/2016
36092,16,321,22,34.18722,-118.58187,1.8,5,42,3,11/16/2016
36092,16,322,23,34.18307,-118.5882,3.3,4,42,3,11/17/2016
36092,16,324,0,34.17953,-118.5751,1.2,7,64,3,11/19/2016
36092,16,324,12,34.18073,-118.58839,1.5,5,41,3,11/19/2016
36092,16,325,1,34.18332,-118.58345,0.8,10,42,3,11/20/2016
36092,16,326,2,34.18114,-118.57466,0.9,9,42,3,11/21/2016
36092,16,326,14,34.18067,-118.58839,1.1,7,41,3,11/21/2016
36092,16,327,15,34.18065,-118.58837,1.1,9,41,3,11/22/2016
36092,16,327,16,34.18071,-118.5884,1.5,7,41,3,11/22/2016
36092,16,328,4,34.18383,-118.58763,0.9,8,41,3,11/23/2016
36092,16,328,17,34.18126,-118.58142,1.7,5,42,3,11/23/2016
36092,16,329,5,34.18468,-118.58708,2,4,42,3,11/24/2016
36092,16,329,18,34.17981,-118.5753,1.4,6,42,3,11/24/2016
36092,16,330,6,34.18199,-118.58301,1.5,6,99,3,11/25/2016
36092,16,330,19,34.18387,-118.58296,1.4,5,63,3,11/25/2016
36092,16,331,7,34.18072,-118.58839,1.1,8,41,3,11/26/2016
36092,16,331,20,34.18216,-118.58118,0.9,8,41,3,11/26/2016
36092,16,332,8,34.18072,-118.58834,1.1,8,41,3,11/27/2016
36092,16,332,21,34.18173,-118.57313,1.1,7,92,3,11/27/2016
36092,16,333,9,34.18071,-118.58834,1,9,41,3,11/28/2016
36092,16,333,22,34.18374,-118.58348,0.8,9,41,3,11/28/2016
36092,16,334,10,34.18074,-118.5882,1,8,41,3,11/29/2016
36092,16,334,23,34.18352,-118.58348,0.9,9,68,3,11/29/2016
36092,16,335,11,34.18014,-118.58815,1.2,7,41,3,11/30/2016
36092,16,336,0,34.1842,-118.58302,0.9,9,41,3,12/1/2016
36092,16,336,12,34.18071,-118.58841,1,6,42,3,12/1/2016
36092,16,337,1,34.18778,-118.58137,0.8,10,41,3,12/2/2016
36092,16,337,13,34.18036,-118.58817,1,8,42,3,12/2/2016
36092,16,338,2,34.18752,-118.57983,1.8,4,41,3,12/3/2016
36092,16,338,14,34.18053,-118.5882,1.8,6,42,3,12/3/2016
36092,16,339,3,34.18376,-118.58354,0.9,8,41,3,12/4/2016
36092,16,339,15,34.1871,-118.58227,1,10,41,3,12/4/2016
36092,16,339,16,34.18713,-118.58229,0.9,9,41,3,12/4/2016
36092,16,340,4,34.18266,-118.57815,0.8,9,42,3,12/5/2016
36092,16,340,17,34.18131,-118.58549,0.9,9,41,3,12/5/2016
36092,16,341,5,34.1825,-118.58493,3.1,4,69,3,12/6/2016
36092,16,342,6,34.18565,-118.58625,1,8,117,3,12/7/2016
36092,16,342,19,34.18037,-118.58498,1.1,7,41,3,12/7/2016
36092,16,343,7,34.18069,-118.58834,0.9,8,41,3,12/8/2016
36092,16,343,20,34.1821,-118.5824,1.4,6,63,3,12/8/2016
36092,16,344,8,34.18053,-118.58815,1.1,8,41,3,12/9/2016
36092,16,344,21,34.18353,-118.58361,0.7,10,41,3,12/9/2016
36092,16,345,22,34.18212,-118.57997,1.4,6,41,3,12/10/2016
36092,16,346,23,34.1868,-118.58219,1,9,41,3,12/11/2016
36092,16,348,0,34.17323,-118.57833,1.5,6,41,3,12/13/2016
36092,16,348,12,34.18065,-118.58683,1,7,42,3,12/13/2016
36092,16,349,1,34.18738,-118.57836,1.4,5,42,3,12/14/2016
36092,16,350,2,34.18558,-118.58328,1.4,6,41,3,12/15/2016
36092,16,350,14,34.18039,-118.58812,1.8,6,42,3,12/15/2016
36092,16,351,3,34.18376,-118.58345,2.1,6,41,3,12/16/2016
36092,16,351,15,34.18098,-118.58782,0.9,9,42,3,12/16/2016
36092,16,351,16,34.18096,-118.58786,1.1,8,41,3,12/16/2016
36092,16,352,4,34.18409,-118.58393,0.7,10,41,3,12/17/2016
36092,16,352,17,34.18299,-118.58311,1.2,6,41,3,12/17/2016
36092,16,353,5,34.18708,-118.58221,1.1,7,42,3,12/18/2016
36092,16,353,18,34.17963,-118.57505,2,6,70,3,12/18/2016
36092,16,354,6,34.18709,-118.58206,0.7,11,41,3,12/19/2016
36092,16,354,19,34.18393,-118.58214,1.1,6,41,3,12/19/2016
36092,16,355,7,34.18713,-118.58227,0.8,10,41,3,12/20/2016
36092,16,355,20,34.18105,-118.5818,0.9,8,42,3,12/20/2016
36092,16,356,8,34.18049,-118.58818,2.4,4,41,3,12/21/2016
36092,16,356,21,34.18204,-118.58628,1.3,6,69,3,12/21/2016
36092,16,357,22,34.18206,-118.58315,1.1,7,87,3,12/22/2016
36092,16,358,10,34.18051,-118.58815,1.5,5,41,3,12/23/2016
36092,16,358,23,34.18414,-118.58316,1,8,42,3,12/23/2016
36092,16,360,0,34.18709,-118.57405,2.6,4,41,3,12/25/2016
36092,16,360,12,34.18013,-118.58821,1.2,7,41,3,12/25/2016
36092,16,361,1,34.18549,-118.58294,1.1,7,41,3,12/26/2016
36092,16,361,13,34.18029,-118.58812,1.2,8,42,3,12/26/2016
36092,16,362,2,34.18393,-118.57573,2.6,4,57,3,12/27/2016
36092,16,362,14,34.18051,-118.58821,1.6,6,42,3,12/27/2016
36092,16,363,3,34.18388,-118.57632,1.5,5,41,3,12/28/2016
36092,16,363,15,34.18088,-118.58805,3,5,41,3,12/28/2016
36092,16,363,16,34.18077,-118.58807,1,8,41,3,12/28/2016
36092,16,364,4,34.18442,-118.57798,2,4,41,3,12/29/2016
36092,16,364,17,34.18304,-118.58473,1.1,7,69,3,12/29/2016
36092,16,365,5,34.18266,-118.58221,1.3,6,41,3,12/30/2016
36092,16,365,18,34.18339,-118.57855,1.3,7,42,3,12/30/2016
36092,16,366,6,34.18407,-118.58387,0.8,10,41,3,12/31/2016
36092,17,1,13,34.18032,-118.58816,2,6,41,3,1/1/2017
36092,17,2,2,34.1845,-118.58446,1.2,6,41,3,1/2/2017
36092,17,2,14,34.18015,-118.58816,0.9,9,41,3,1/2/2017
36092,17,3,3,34.18355,-118.58347,0.8,9,41,3,1/3/2017
36092,17,4,4,34.18706,-118.58195,1,8,41,3,1/4/2017
36092,17,4,17,34.18286,-118.58427,0.9,9,41,3,1/4/2017
36092,17,5,5,34.18734,-118.57951,1,7,41,3,1/5/2017
36092,17,5,18,34.18051,-118.57515,1.5,6,41,3,1/5/2017
36092,17,6,6,34.18311,-118.583,1.1,8,41,3,1/6/2017
36092,17,6,19,34.18345,-118.5834,1.1,6,68,3,1/6/2017
36092,17,7,7,34.18006,-118.58298,0.9,9,41,3,1/7/2017
36092,17,7,20,34.18223,-118.58237,2.3,5,41,3,1/7/2017
36092,17,8,8,34.18073,-118.58845,1.1,7,42,3,1/8/2017
36092,17,8,21,34.18223,-118.58059,1.3,6,41,3,1/8/2017
36092,17,9,22,34.18448,-118.58751,1.1,7,41,3,1/9/2017
36092,17,10,10,34.18074,-118.58845,1.6,6,41,3,1/10/2017
36092,17,12,0,34.18302,-118.57798,1.5,5,41,3,1/12/2017
36092,17,13,1,34.18306,-118.57546,3.4,4,118,3,1/13/2017
36092,17,13,13,34.18076,-118.58839,4.9,5,41,3,1/13/2017
36092,17,14,2,34.18036,-118.58812,1.3,6,57,3,1/14/2017
36092,17,14,14,34.18056,-118.58815,0.9,9,41,3,1/14/2017
36092,17,15,3,34.18422,-118.57221,1.9,5,42,3,1/15/2017
36092,17,15,15,34.17999,-118.58816,0.9,8,41,3,1/15/2017
36092,17,15,16,34.1801,-118.58812,0.8,10,41,3,1/15/2017
36092,17,16,4,34.18172,-118.58812,1.2,6,41,3,1/16/2017
36092,17,16,17,34.184,-118.5837,0.9,8,42,3,1/16/2017
36092,17,17,5,34.18386,-118.58393,0.8,10,41,3,1/17/2017
36092,17,17,18,34.18186,-118.58795,1.4,5,41,3,1/17/2017
36092,17,18,19,34.16801,-118.61267,1,6,41,3,1/18/2017
36092,17,21,22,34.16738,-118.61271,1.1,8,41,3,1/21/2017
36092,17,22,23,34.16775,-118.61181,1.3,6,41,3,1/22/2017
