GpsNumber,GpsDescription,GPSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48570882709,coyo05,1/6/2022 0:00,2022,1,6,0,0,4.15,20,0.007389959,29,34.185516,-118.883666,GSM,Urban,1/7/2022,82.05081243,27160.79207,-179.9757077,4.531204015,21651,1
48570882709,coyo05,1/6/2022 18:00,2022,1,6,18,0,4.15,20,0.007413242,45,34.186199,-118.883383,GSM,Urban,1/8/2022,122.9694039,38.94070628,-139.2023317,0.006468854,21583,1
48570882709,coyo05,1/7/2022 0:01,2022,1,7,0,1,4.14,12,0.002353375,28,34.185983,-118.883716,GSM,Urban,1/8/2022,-68.31770839,8.481759359,168.7128877,0.001417169,21671,1
48570882709,coyo05,1/7/2022 6:00,2022,1,7,6,0,4.14,12,0.002367029,12,34.186016,-118.883633,GSM,Urban,1/8/2022,-165.7627195,7.595448225,-97.44501115,0.001265908,21546,1
48570882709,coyo05,1/7/2022 12:00,2022,1,7,12,0,4.14,12,0.002361111,7,34.185949,-118.883616,GSM,Urban,1/9/2022,98.06123727,21.78833839,-96.1760432,0.000907018,21600,1
48570882709,coyo05,1/8/2022 12:01,2022,1,8,12,1,4.15,12,0,29,34.185916,-118.883849,GSM,Urban,1/11/2022,148.2010872,43.67441124,50.13984991,0.001038884,86479,1
48570882709,coyo05,1/10/2022 6:04,2022,1,10,6,4,4.14,,0.000383235,30,34.185566,-118.884066,GSM,Urban,1/11/2022,-70.53367317,24764.14635,141.2652397,2.074338658,151343,1
48570882709,coyo05,1/10/2022 18:00,2022,1,10,18,0,4.14,,0.001349528,23,34.272982,-118.636749,GSM,Herbaceous with Sparse Tree/Shrub,1/12/2022,100.8815653,19525.34984,171.4152385,0.813537412,42978,2
48570882709,coyo05,1/11/2022 18:00,2022,1,11,18,0,4.16,16,0.00203699,39,34.233282,-118.843266,GSM,Cropland,1/15/2022,-79.03451993,19583.59589,-179.9160852,0.271995437,86402,1
48570882709,coyo05,1/14/2022 18:00,2022,1,14,18,0,4.15,1,0.000586422,26,34.273399,-118.636216,GSM,Herbaceous with Sparse Tree/Shrub,1/15/2022,-177.7956373,46.13232892,-98.76111733,0.035723034,259199,2
48570882709,coyo05,1/14/2022 19:18,2022,1,14,19,18,4.15,,,,34.27298333,-118.6362,GPRS,Herbaceous with Sparse Tree/Shrub,1/21/2022,57.80426606,52.01009893,-124.4000967,0.051157474,4649,2
48570882709,coyo05,1/14/2022 20:19,2022,1,14,20,19,4.15,,,,34.27326667,-118.63665,GPRS,Herbaceous with Sparse Tree/Shrub,1/21/2022,86.41751911,13397.64275,28.61325305,13.39764275,3660,2
48570882709,coyo05,1/14/2022 21:22,2022,1,14,21,22,4.15,,,,34.29345,-118.8444,GPRS,Urban,1/29/2022,-135,0.144156452,145.0444861,0.014415645,180,1
48570882709,coyo05,1/14/2022 21:22,2022,1,14,21,22,4.14,14,0,31,34.293149,-118.8518,GSM,Urban,1/16/2022,163.2499054,12245.63472,70.58848932,10.79438908,7,1
48570882709,coyo05,1/14/2022 22:31,2022,1,14,22,31,4.15,,,,34.18605,-118.8840333,GPRS,Urban,1/29/2022,-115.3015329,19517.90137,81.44856174,19.19793578,4084,1
48570882709,coyo05,1/14/2022 23:32,2022,1,14,23,32,4.15,,,,34.09908333,-118.7000667,GPRS,Cropland,1/29/2022,-75.96375657,6.423610814,39.33777633,0.01376488,3660,7
48570882709,coyo05,1/15/2022 0:00,2022,1,15,0,0,4.15,,,,34.0991,-118.7,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,180,0.110924177,-104.0362434,0.009075614,1680,7
48570882709,coyo05,1/15/2022 0:00,2022,1,15,0,0,4.13,1,1.045454545,29,34.099099,-118.7,GSM,Herbaceous with Sparse Tree/Shrub,1/16/2022,-16.33497635,32.46334723,163.6650237,0.032319704,44,8
48570882709,coyo05,1/15/2022 1:01,2022,1,15,1,1,4.15,,,,34.09938333,-118.6999167,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-159.4439548,30.98571093,-143.1089784,0.030985711,3616,5
48570882709,coyo05,1/15/2022 2:01,2022,1,15,2,1,4.15,,,,34.09911667,-118.6998167,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-158.6293777,89.43425152,0.814577047,0.017651497,3600,7
48570882709,coyo05,1/15/2022 7:05,2022,1,15,7,5,4.14,,,,34.09835,-118.6995167,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,15.80251396,100.6621589,174.4318917,0.100662159,18240,6
48570882709,coyo05,1/15/2022 8:05,2022,1,15,8,5,4.14,,,,34.09923333,-118.6997667,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,128.6598083,10.66854245,112.8572944,0.010324396,3600,7
48570882709,coyo05,1/15/2022 9:07,2022,1,15,9,7,4.14,,,,34.09916667,-118.69985,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-153.4349488,36.04117013,77.90524283,0.03604117,3720,7
48570882709,coyo05,1/15/2022 10:07,2022,1,15,10,7,4.14,,,,34.09886667,-118.6997,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,129.8055711,26.12258732,-76.75948008,0.025279923,3600,7
48570882709,coyo05,1/15/2022 11:09,2022,1,15,11,9,4.14,,,,34.0987,-118.6999,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-43.02506595,35.10860706,-172.830637,0.041304244,3720,6
48570882709,coyo05,1/15/2022 12:00,2022,1,15,12,0,4.14,,,,34.09895,-118.6996667,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-146.3099191,0.126841177,-103.2848532,0.010377914,3060,7
48570882709,coyo05,1/15/2022 12:00,2022,1,15,12,0,4.13,1,1.045454545,23,34.098949,-118.699666,GSM,Herbaceous with Sparse Tree/Shrub,1/16/2022,44.94814864,26.57759933,-168.7419322,0.008470198,44,8
48570882709,coyo05,1/15/2022 15:09,2022,1,15,15,9,4.13,,,,34.09913333,-118.69985,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-90,15.37955475,-134.9481486,0.015379555,11296,7
48570882709,coyo05,1/15/2022 16:09,2022,1,15,16,9,4.14,,,,34.09913333,-118.6996833,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,132.2736889,25.05963476,-137.7263111,0.024648821,3600,7
48570882709,coyo05,1/15/2022 17:10,2022,1,15,17,10,4.13,,,,34.09896667,-118.6998667,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-90,21.53141888,137.7263111,0.025837703,3660,8
48570882709,coyo05,1/15/2022 18:00,2022,1,15,18,0,4.14,,,,34.09896667,-118.6996333,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-153.4349735,0.080091487,-63.43497349,0.008237981,3000,7
48570882709,coyo05,1/15/2022 18:00,2022,1,15,18,0,4.13,1,1.314285714,20,34.098966,-118.699633,GSM,Herbaceous with Sparse Tree/Shrub,1/17/2022,0.054463596,38.89742391,153.4894371,0.028317639,35,6
48570882709,coyo05,1/15/2022 19:23,2022,1,15,19,23,4.13,,,,34.09931667,-118.6996333,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,167.1957338,41.39275796,167.1412702,0.040714188,4945,5
48570882709,coyo05,1/15/2022 20:24,2022,1,15,20,24,4.13,,,,34.09895,-118.6997167,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-33.69006766,12.68411442,159.1141985,0.012476178,3660,9
48570882709,coyo05,1/15/2022 21:25,2022,1,15,21,25,4.13,,,,34.09905,-118.69965,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,139.3987054,15.89417498,173.088773,0.015894175,3660,5
48570882709,coyo05,1/15/2022 22:25,2022,1,15,22,25,4.13,,,,34.09893333,-118.69975,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-67.38013503,20.6410059,153.2211596,0.020302629,3600,8
48570882709,coyo05,1/15/2022 23:26,2022,1,15,23,26,4.13,,,,34.09901667,-118.69955,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-161.5650512,17.26649182,-94.18491614,0.03047028,3660,7
48570882709,coyo05,1/16/2022 0:00,2022,1,16,0,0,4.14,,,,34.09886667,-118.6995,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-123.6900689,0.118252612,37.87498224,0.010915626,2040,7
48570882709,coyo05,1/16/2022 0:00,2022,1,16,0,0,4.14,21,0.076923077,24,34.098866,-118.699499,GSM,Herbaceous with Sparse Tree/Shrub,1/17/2022,89.62181551,9.320332799,-146.6881156,0.00926628,39,8
48570882709,coyo05,1/16/2022 1:01,2022,1,16,1,1,4.13,,,,34.09886667,-118.6996,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,31.60750219,26.99986592,-58.01431332,0.026557245,3621,9
48570882709,coyo05,1/16/2022 2:02,2022,1,16,2,2,4.13,,,,34.09908333,-118.6997333,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-18.43494882,34.5329767,-50.04245101,0.034532977,3660,9
48570882709,coyo05,1/16/2022 3:02,2022,1,16,3,2,4.13,,,,34.09938333,-118.6996333,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,133.1523897,37.07462313,151.5873385,0.035878668,3600,5
48570882709,coyo05,1/16/2022 4:04,2022,1,16,4,4,4.13,,,,34.09913333,-118.6999,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-25.46334511,41.75872409,-158.6157348,0.041074155,3720,8
48570882709,coyo05,1/16/2022 5:05,2022,1,16,5,5,4.13,,,,34.09948333,-118.6997333,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,169.9920202,31.76538069,-164.5446347,0.034034336,3660,5
48570882709,coyo05,1/16/2022 6:01,2022,1,16,6,1,4.14,,,,34.0992,-118.6997833,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-161.5650682,0.115109918,28.44291165,0.0218103,3360,7
48570882709,coyo05,1/16/2022 6:01,2022,1,16,6,1,4.14,21,0.157894737,30,34.099199,-118.699783,GSM,Herbaceous with Sparse Tree/Shrub,1/17/2022,-144.9229599,21.28220505,16.64210825,0.021395124,19,7
48570882709,coyo05,1/16/2022 7:01,2022,1,16,7,1,4.14,,,,34.09903333,-118.6996667,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,95.71059314,15.49029148,-119.366447,0.015236352,3581,7
48570882709,coyo05,1/16/2022 8:02,2022,1,16,8,2,4.14,,,,34.09901667,-118.6998333,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-15.94539576,13.30168059,-111.6559889,0.013301681,3660,9
48570882709,coyo05,1/16/2022 9:02,2022,1,16,9,2,4.14,,,,34.09913333,-118.6998,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-116.5650512,10.766222,-100.6196554,0.010589727,3600,7
48570882709,coyo05,1/16/2022 10:03,2022,1,16,10,3,4.14,,,,34.09908333,-118.6997,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,83.65980824,13.96452231,-159.7751406,0.013735596,3660,8
48570882709,coyo05,1/16/2022 11:04,2022,1,16,11,4,4.14,,,,34.0991,-118.69985,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-108.4349488,9.940948483,167.905243,0.010651016,3660,8
48570882709,coyo05,1/16/2022 12:00,2022,1,16,12,0,4.14,,,,34.09906667,-118.69975,GPRS,Herbaceous with Sparse Tree/Shrub,1/29/2022,-123.6900689,0.118252444,-15.25512013,0.013732542,3360,7
